ID,Label,Entity Text
263004,PRE,子和玉烛散
263005,PRE,子散
263006,PRE,子母两富汤
263007,PRE,子母两快汤
263008,PRE,子母两濡
263009,PRE,子母两濡汤
263010,PRE,子童桑白皮汤
263011,PRE,子芩散
263012,PRE,孔子大圣枕中方
263013,PRE,孔子枕中散方
263014,PRE,存性酒调
263015,PRE,存阴退热
263016,PRE,孙兆竹茹汤
263017,PRE,孝友
263018,PRE,孟制
263019,PRE,宁
263020,PRE,宁嗽露
263021,PRE,宁心木香汤
263022,PRE,宁志
263023,PRE,宁沸汤
263024,PRE,宁波汤
263025,PRE,宁火丹
263026,PRE,宁破汤
263027,PRE,宁肺丸
263028,PRE,宁肺散
263029,PRE,宁肺桔梗汤
263030,PRE,宁肺桔梗肺痈
263031,PRE,守中方
263032,PRE,安
263033,PRE,安中和胃汤
263034,PRE,安中汤方
263035,PRE,安之理
263036,PRE,安养
263037,PRE,安土之品
263038,PRE,安宫牛黄丸方
263039,PRE,安心之剂
263040,PRE,安心补血泻火
263041,PRE,安神
263042,PRE,安神养血
263043,PRE,安神定志等药
263044,PRE,安老丹
263045,PRE,安肾汤方
263046,PRE,安胎剂
263047,PRE,安胎和气
263048,PRE,安胎妙药
263049,PRE,安胎方
263050,PRE,安胎止痛汤方
263051,PRE,安胎温养
263052,PRE,安胎破气开膈之药
263053,PRE,安胎药
263054,PRE,安血
263055,PRE,安表
263056,PRE,安阴汤
263057,PRE,官局桔梗汤
263058,PRE,官桂散血
263059,PRE,定命饮子
263060,PRE,定志
263061,PRE,定志下气
263062,PRE,定志小丸
263063,PRE,定惊化痰等药
263064,PRE,定痛
263065,PRE,定风珠
263066,PRE,宛转丸
263067,PRE,宜下之
263068,PRE,宜下瘀血汤主之
263069,PRE,宜利之
263070,PRE,宜春汤
263071,PRE,宜服
263072,PRE,宜服之方
263073,PRE,宜服杏仁汤
263074,PRE,宜桂枝汤
263075,PRE,宜桃仁汤
263076,PRE,宜此药
263077,PRE,宜温药
263078,PRE,宜男化育丹
263079,PRE,实肠丸
263080,PRE,实肠汤
263081,PRE,实腰汤
263082,PRE,实表之剂
263083,PRE,实表清肺
263084,PRE,实表补卫气之剂
263085,PRE,实证诸方
263086,PRE,审平汤
263087,PRE,客明上膏
263088,PRE,宣
263089,PRE,宣之
263090,PRE,宣利方
263091,PRE,宣剂
263092,PRE,宣化健运汤
263093,PRE,宣化定惊汤
263094,PRE,宣化汤
263095,PRE,宣化消积汤
263096,PRE,宣化清暑汤
263097,PRE,宣化祛痰汤
263098,PRE,宣去痰饮
263099,PRE,宣宗赐名保安丸
263100,PRE,宣州木瓜
263101,PRE,宣扬散
263102,PRE,宣明柴胡饮子
263103,PRE,宣木瓜汤
263104,PRE,宣毒
263105,PRE,宣泄之
263106,PRE,宣热拔毒
263107,PRE,宣热攻毒
263108,PRE,宣热攻毒之法
263109,PRE,宣痹汤方
263110,PRE,宣白承气汤方
263111,PRE,宣肺泄热
263112,PRE,宣肺涤痰汤
263113,PRE,宣肺祛邪汤
263114,PRE,宣药
263115,PRE,宣通
263116,PRE,宣郁调经汤
263117,PRE,宣闭汤
263118,PRE,室女经闭成劳方论第九
263119,PRE,宫方瑞莲丸
263120,PRE,家法
263121,PRE,宽中
263122,PRE,宽中开郁
263123,PRE,宽中进食丸
263124,PRE,宽肠
263125,PRE,宽胸快气
263126,PRE,寅加卯
263127,PRE,密佗僧散
263128,PRE,密煎导方
263129,PRE,密陀僧一物散
263130,PRE,密香散
263131,PRE,寒下
263132,PRE,寒之泄之
263133,PRE,寒凉
263134,PRE,寒凉之剂
263135,PRE,寒凉之味
263136,PRE,寒凉之药
263137,PRE,寒凉以降火
263138,PRE,寒凉攻利
263139,PRE,寒凉消毒之剂
263140,PRE,寒凉清血
263141,PRE,寒凉渗剂
263142,PRE,寒凉等剂
263143,PRE,寒凉药
263144,PRE,寒凉败毒之药
263145,PRE,寒剂
263146,PRE,寒变回生汤
263147,PRE,寒因热用
263148,PRE,寒散之品
263149,PRE,寒方
263150,PRE,寒方之制
263151,PRE,寒水石安神丸
263152,PRE,寒水石敷方
263153,PRE,寒治
263154,PRE,寒泻之剂
263155,PRE,寒热二剂
263156,PRE,寒热并用之剂
263157,PRE,寒石五石更生散方
263158,PRE,寒药
263159,PRE,寒食散法
263160,PRE,寒食钟乳散
263161,PRE,寒食面
263162,PRE,寤生丸
263163,PRE,对加
263164,PRE,对治方法
263165,PRE,对治禁
263166,PRE,对证方
263167,PRE,对证治疗
263168,PRE,寻气丸
263169,PRE,导亦散
263170,PRE,导小便药
263171,PRE,导引
263172,PRE,导引吐纳
263173,PRE,导引按跷
263174,PRE,导引方
263175,PRE,导引法
263176,PRE,导水、禹功
263177,PRE,导水药
263178,PRE,导湿利水
263179,PRE,导痰
263180,PRE,导痰等汤
263181,PRE,导血之剂
263182,PRE,导赤
263183,PRE,导赤五苓两散
263184,PRE,导赤散二十
263185,PRE,导赤等散
263186,PRE,导赤药四味
263187,PRE,导阴煎
263188,PRE,封之
263189,PRE,封清心药方
263190,PRE,封睑六神饼十八
263191,PRE,射干煎
263192,PRE,射干煎方
263193,PRE,射干麻黄汗
263194,PRE,射干麻黄汤方
263195,PRE,射麻生姜辛菀食
263196,PRE,将别研者再同研匀
263197,PRE,小
263198,PRE,小三棱煎
263199,PRE,小三黄丸
263200,PRE,小五石泽兰丸
263201,PRE,小五退散
263202,PRE,小便洗之
263203,PRE,小保安汤
263204,PRE,小儿出尿方
263205,PRE,小儿耳烂神方
263206,PRE,小儿耳疮神方
263207,PRE,小儿耳神方
263208,PRE,小儿鼻疳神方
263209,PRE,小儿鼻神方
263210,PRE,小儿龙胆汤
263211,PRE,小八风散
263212,PRE,小决明散
263213,PRE,小剂
263214,PRE,小前胡汤
263215,PRE,小半夏
263216,PRE,小半夏丸
263217,PRE,小半夏加伏苓汤
263218,PRE,小半夏加茯苓汤主之
263219,PRE,小半夏加茯苓汤再加浓朴杏仁方
263220,PRE,小半夏加茯苓汤方
263221,PRE,小半夏汤主之
263222,PRE,小半夏汤方
263223,PRE,小周天六字诀
263224,PRE,小嘉禾散
263225,PRE,小如圣饮
263226,PRE,小定风珠方
263227,PRE,小岩蜜汤
263228,PRE,小建中
263229,PRE,小建中加茵陈汤
263230,PRE,小建中汤方
263231,PRE,小承气
263232,PRE,小承气下利中丸
263233,PRE,小承气加芍药地黄汤
263234,PRE,小承气加麦冬元参汤
263235,PRE,小承气汤方
263236,PRE,小承气用方真妙
263237,PRE,小承气证
263238,PRE,小方
263239,PRE,小柴
263240,PRE,小柴胡
263241,PRE,小柴胡之药
263242,PRE,小柴胡内入芒硝
263243,PRE,小柴胡加减
263244,PRE,小柴胡加半夏汤
263245,PRE,小柴胡加大黄
263246,PRE,小柴胡加干姜陈皮汤
263247,PRE,小柴胡加干姜陈皮汤方
263248,PRE,小柴胡加当归、丹皮、生地
263249,PRE,小柴胡加桂
263250,PRE,小柴胡加桂枝
263251,PRE,小柴胡加桂汤
263252,PRE,小柴胡加苏子冬花
263253,PRE,小柴胡加苏子薄荷细辛
263254,PRE,小柴胡加葛根、芍药
263255,PRE,小柴胡去人参加芍药栝蒌根汤
263256,PRE,小柴胡去半夏
263257,PRE,小柴胡去枣加牡蛎
263258,PRE,小柴胡合四物
263259,PRE,小柴胡合四物汤
263260,PRE,小柴胡散
263261,PRE,小柴胡方
263262,PRE,小柴胡汤加减
263263,PRE,小柴胡汤加减方
263264,PRE,小柴胡汤加桂枝
263265,PRE,小柴胡汤加生干地黄
263266,PRE,小柴胡汤方
263267,PRE,小柴胡法
263268,PRE,小柴胡用患能平
263269,PRE,小柴胡饮子
263270,PRE,小柴胡（汤）
263271,PRE,小桂枝丸
263272,PRE,小槐实丸
263273,PRE,小槟榔丸
263274,PRE,小沉香丸
263275,PRE,小泽兰丸
263276,PRE,小洗肝散
263277,PRE,小清空膏
263278,PRE,小清肺饮
263279,PRE,小清脾汤
263280,PRE,小温经汤
263281,PRE,小温金散
263282,PRE,小灵丹
263283,PRE,小牛角散
263284,PRE,小牛角散方
263285,PRE,小牛黄丸
263286,PRE,小独活汤
263287,PRE,小理中丸
263288,PRE,小白薇丸
263289,PRE,小秦艽散
263290,PRE,小竹沥汤
263291,PRE,小红丸
263292,PRE,小结胸汤
263293,PRE,小绩命汤
263294,PRE,小续命
263295,PRE,小续命汤方
263296,PRE,小续命等汤
263297,PRE,小羊肉汤
263298,PRE,小羌活汤
263299,PRE,小肥儿丸
263300,PRE,小胶艾汤
263301,PRE,小膏药
263302,PRE,小芎辛汤
263303,PRE,小芎黄汤
263304,PRE,小茯苓汤
263305,PRE,小蓟子饮
263306,PRE,小蓟散
263307,PRE,小蓟琥珀散
263308,PRE,小蜈蚣散
263309,PRE,小调气散
263310,PRE,小调经汤
263311,PRE,小豆大
263312,PRE,小豆散
263313,PRE,小豆瓜蒂散
263314,PRE,小豆薄
263315,PRE,小还丹
263316,PRE,小通气散
263317,PRE,小野狼毒丸
263318,PRE,小金丹方
263319,PRE,小金牙散
263320,PRE,小钩藤饮
263321,PRE,小铜镜鼻汤
263322,PRE,小镇心丸
263323,PRE,小附着散
263324,PRE,小陷胸
263325,PRE,小陷胸加枳实汤方
263326,PRE,小陷胸合承气汤
263327,PRE,小陷胸汤加枳实
263328,PRE,小青龙
263329,PRE,小青龙去芍药法
263330,PRE,小青龙去麻、辛
263331,PRE,小青龙汤加杏仁
263332,PRE,小青龙汤方
263333,PRE,小风引汤
263334,PRE,小驻车丸
263335,PRE,小鳖甲汤
263336,PRE,小鹿骨煎
263337,PRE,小麝香丸
263338,PRE,小黄耆酒
263339,PRE,小黄连阿胶丸
263340,PRE,小黄酒
263341,PRE,少用泻白散
263342,PRE,少阳之方
263343,PRE,少阴三大承气
263344,PRE,尔散我丸
263345,PRE,尸注鬼注方第七
263346,PRE,尽剂
263347,PRE,尿煮牡蛎
263348,PRE,尿熏
263349,PRE,尿白散
263350,PRE,尿血方
263351,PRE,局方无忧散
263352,PRE,局方流气饮
263353,PRE,局方温白丸
263354,PRE,局方神术散
263355,PRE,局方菊睛丸
263356,PRE,局方观音散
263357,PRE,屈膝散
263358,PRE,屑
263359,PRE,履冷地
263360,PRE,山居无人之地法
263361,PRE,山茱萸散
263362,PRE,山药丸
263363,PRE,山药八味等丸
263364,PRE,山药膏
263365,PRE,山蕲散
263366,PRE,山行辟蛭
263367,PRE,岁丹
263368,PRE,岐伯神圣散
263369,PRE,岐天师新传红黄霹雳散
263370,PRE,岩蜜汤
263371,PRE,峻利之剂
263372,PRE,峻利之药
263373,PRE,峻剂
263374,PRE,峻厉之剂
263375,PRE,峻厉克伐
263376,PRE,峻急之剂
263377,PRE,峻药下痰
263378,PRE,峻补
263379,PRE,峻补之
263380,PRE,峻补其阴
263381,PRE,峻补温中
263382,PRE,峻补真阴
263383,PRE,峻补者
263384,PRE,崔尚书乳煎钟乳
263385,PRE,崔文行平胃丸
263386,PRE,崔文行度瘴散
263387,PRE,崔文行解散
263388,PRE,崔氏八味丸
263389,PRE,崔氏名五惊丸
263390,PRE,崔氏名小犀角汤
263391,PRE,崔氏方
263392,PRE,崩暴下血不止方
263393,PRE,崩暴下血不止方论第十五
263394,PRE,川椒汤
263395,PRE,左、右归丸
263396,PRE,左右合归
263397,PRE,左右合归丸
263398,PRE,左右合归方
263399,PRE,左右归
263400,PRE,左右归丸
263401,PRE,左归
263402,PRE,左归饮加肉苁蓉川芍细辛方
263403,PRE,左金
263404,PRE,左锉散
263405,PRE,左龙丸
263406,PRE,己椒苈黄丸方
263407,PRE,已验方
263408,PRE,巳生辰
263409,PRE,巴膏方
263410,PRE,巴郡太守奏三黄丸
263411,PRE,带一丸
263412,PRE,常山太守方
263413,PRE,常服
263414,PRE,常服之一如方说
263415,PRE,常服去附子，加五味子
263416,PRE,常服快气，美饮食，养脾
263417,PRE,常治痫汤
263418,PRE,常用齿药
263419,PRE,常药
263420,PRE,帽药
263421,PRE,干
263422,PRE,干则用绪苦胆调搽
263423,PRE,干则香油调敷
263424,PRE,干地黄茯苓汤
263425,PRE,干复涂之
263426,PRE,干姜易桂枝
263427,PRE,干姜理中汤
263428,PRE,干姜黄芩黄连人参汤方
263429,PRE,干姜黄连黄芩人参汤
263430,PRE,干姜黄连黄芩汤
263431,PRE,干布揉擦
263432,PRE,干枣三味丸方
263433,PRE,干洗头药
263434,PRE,干熟地黄丸
263435,PRE,干葛麦门冬汤
263436,PRE,干附子汤
263437,PRE,干食方
263438,PRE,干香方
263439,PRE,平以咸冷
263440,PRE,平以苦温
263441,PRE,平以辛凉
263442,PRE,平剂
263443,PRE,平呃散
263444,PRE,平和汤剂
263445,PRE,平和疗
263446,PRE,平喘仙丹
263447,PRE,平怒散
263448,PRE,平易之剂
263449,PRE,平气丸
263450,PRE,平气和衷汤
263451,PRE,平泻汤
263452,PRE,平热汤
263453,PRE,平肝
263454,PRE,平肝、止血之药
263455,PRE,平肝散郁祛邪之剂
263456,PRE,平肝止血散
263457,PRE,平肝止血汤
263458,PRE,平肝汤
263459,PRE,平肝泻火之药
263460,PRE,平肝舒筋汤
263461,PRE,平肺排脓
263462,PRE,平肺汤
263463,PRE,平胃
263464,PRE,平胃丸
263465,PRE,平胃散末
263466,PRE,平胃汤
263467,PRE,平胃香苏散
263468,PRE,平胆之方
263469,PRE,平药
263470,PRE,平补
263471,PRE,平补汤
263472,PRE,平解汤
263473,PRE,平邪汤
263474,PRE,平阳汤
263475,PRE,平顺散
263476,PRE,年久烂腿方
263477,PRE,年久阴癣方
263478,PRE,并佳
263479,PRE,幼科药作锭丸
263480,PRE,庆云丹
263481,PRE,应效三圣散
263482,PRE,应机投药
263483,PRE,庚寅卯
263484,PRE,庞氏地黄膏
263485,PRE,庞氏石膏汤
263486,PRE,度瘴散方
263487,PRE,延息汤
263488,PRE,延景丸
263489,PRE,延胡散
263490,PRE,延龄育子方
263491,PRE,建中
263492,PRE,建中之法
263493,PRE,建中行
263494,PRE,建中调
263495,PRE,建中黄
263496,PRE,开关润喉蓬来雪
263497,PRE,开其门
263498,PRE,开喉关
263499,PRE,开导
263500,PRE,开导之剂
263501,PRE,开抑
263502,PRE,开瞽复明
263503,PRE,开瞽眼药
263504,PRE,开结导引丸
263505,PRE,开肺止咳之品
263506,PRE,开肺泄邪
263507,PRE,开肺达邪
263508,PRE,开胃消痰
263509,PRE,开胃进食之药
263510,PRE,开通道路
263511,PRE,开郁
263512,PRE,开郁和中
263513,PRE,开郁种子汤
263514,PRE,开郁镇邪
263515,PRE,开鬼门
263516,PRE,异功
263517,PRE,异功十二味
263518,PRE,异功散加钩藤钩
263519,PRE,异功散十七
263520,PRE,异功汤
263521,PRE,异攻散
263522,PRE,异方红丸子
263523,PRE,异香四神散
263524,PRE,引交汤
263525,PRE,引兵先锋
263526,PRE,引寐汤
263527,PRE,引火两安汤
263528,PRE,引火归元法
263529,PRE,引痘一法
263530,PRE,引神归舍丹
263531,PRE,引阳汤
263532,PRE,引阴夺命丹
263533,PRE,张 涣蝎虎丹
263534,PRE,张仲景三物备急丸
263535,PRE,张仲景八味丸
263536,PRE,张仲景八味肾气丸方
263537,PRE,张仲景紫石寒食散
263538,PRE,张允愚方
263539,PRE,张凤逵集治暑方
263540,PRE,张文仲方
263541,PRE,张氏四物解肌汤
263542,PRE,张氏方
263543,PRE,张氏方的奇散
263544,PRE,张氏橘香散
263545,PRE,张氏解毒防风汤
263546,PRE,张氏防风汤
263547,PRE,张涣参黄丹
263548,PRE,张涣封脐散
263549,PRE,张涣木香散
263550,PRE,张涣熊胆散
263551,PRE,张涣玉乳丹
263552,PRE,张涣辟邪膏
263553,PRE,张涣麝香丹
263554,PRE,弩筋散
263555,PRE,弱痰汤
263556,PRE,强心汤
263557,PRE,强者服二丸，弱者一丸
263558,PRE,强记汤
263559,PRE,归 六一汤
263560,PRE,归、芪之汤
263561,PRE,归六一汤
263562,PRE,归六君子
263563,PRE,归六君子合生脉
263564,PRE,归冬榆草汤
263565,PRE,归凉节命散
263566,PRE,归地芍药汤
263567,PRE,归敛血汤
263568,PRE,归汤
263569,PRE,归灵内托散
263570,PRE,归脾
263571,PRE,归脾姜炭
263572,PRE,归脾方
263573,PRE,归脾汤三十八
263574,PRE,归脾汤加香附青皮散
263575,PRE,归脾汤治脾胃怯
263576,PRE,归芍
263577,PRE,归芍丹皮桃枳榔
263578,PRE,归芍六君
263579,PRE,归芍六君汤加味
263580,PRE,归芍四君翘桂芷
263581,PRE,归芍地黄
263582,PRE,归芎
263583,PRE,归芎失笑散
263584,PRE,归芎散
263585,PRE,当下之
263586,PRE,当归、乳 香汤
263587,PRE,当归、川芎各三两
263588,PRE,当归六黄
263589,PRE,当归六黄汤加味
263590,PRE,当归合草姜
263591,PRE,当归四逆
263592,PRE,当归四逆加吴荣萸生姜汤
263593,PRE,当归在后随
263594,PRE,当归导赤汤
263595,PRE,当归散方
263596,PRE,当归活血
263597,PRE,当归牛膝肉苁蓉
263598,PRE,当归生姜羊肉汤方
263599,PRE,当归缩砂汤
263600,PRE,当归芍药散方
263601,PRE,当归芎黄汤
263602,PRE,当归芦荟汤
263603,PRE,当归茯苓散
263604,PRE,当归茱萸四逆汤方
263605,PRE,当归葵子散
263606,PRE,当归补血
263607,PRE,当归补血汤加味
263608,PRE,当归补血汤加味方
263609,PRE,当归补血汤加葱白方
263610,PRE,当归补血汤加鹿茸方
263611,PRE,当归补血汤合桂枝汤方
263612,PRE,当归贝母苦参丸方
263613,PRE,当归郁李汤
263614,PRE,当归黄 汤
263615,PRE,当归黄 饮
263616,PRE,当归龙胆丸
263617,PRE,当归龙荟
263618,PRE,当温之
263619,PRE,当肉灸
263620,PRE,当芎失笑散
263621,PRE,当香燥助脾
263622,PRE,彭祖延年柏子仁丸
263623,PRE,彭祖松脂方
263624,PRE,徐王煮散
263625,PRE,得效方
263626,PRE,得汤
263627,PRE,得汤方解外
263628,PRE,得生脉散
263629,PRE,得道丸
263630,PRE,御药
263631,PRE,循经推按引而导之、散之
263632,PRE,微利之
263633,PRE,微服药
263634,PRE,微火煎
263635,PRE,微芷蔓柴升
263636,PRE,微针
263637,PRE,心痛点眼法
263638,PRE,心眩方
263639,PRE,心肾两资汤
263640,PRE,必以苦温
263641,PRE,必宜有之阵
263642,PRE,必效大黄百药煎
263643,PRE,必齐
263644,PRE,忌用攻发
263645,PRE,忍冬膏
263646,PRE,忍冬酒
263647,PRE,忠恕
263648,PRE,快 汤
263649,PRE,快气消痰
263650,PRE,急下以存津液
263651,PRE,急下勿缓
263652,PRE,急以此方主之
263653,PRE,急吐方
263654,PRE,急开之
263655,PRE,急急如律令
263656,PRE,急惊后调理法
263657,PRE,急惊方一十一道
263658,PRE,急慢惊风方二十一道
263659,PRE,急救一方
263660,PRE,急救方
263661,PRE,急救法
263662,PRE,急方
263663,PRE,急用平怒汤
263664,PRE,急疗之方
263665,PRE,急药
263666,PRE,急补之
263667,PRE,急针之
263668,PRE,急面皮方
263669,PRE,急食苦以泄之
263670,PRE,息争汤
263671,PRE,息怒养妊汤
263672,PRE,息怒汤
263673,PRE,息氛汤
263674,PRE,息沸汤
263675,PRE,息沸饮
263676,PRE,息炎汤
263677,PRE,息贲丸
263678,PRE,悉尼浆
263679,PRE,悦愉
263680,PRE,悦泽面方
263681,PRE,悬针磁石末
263682,PRE,惊药
263683,PRE,惊风之药
263684,PRE,想是胶艾汤
263685,PRE,愈风
263686,PRE,愈风丹
263687,PRE,意火齐汤
263688,PRE,感冒冲剂
263689,PRE,感冒药
263690,PRE,慎火草散
263691,PRE,慎火草散方
263692,PRE,慢惊方一十二道
263693,PRE,懊恼散
263694,PRE,懊散
263695,PRE,成丸
263696,PRE,成方夺命散
263697,PRE,成法
263698,PRE,或汤或散
263699,PRE,截喘方
263700,PRE,截疟
263701,PRE,截疟之剂
263702,PRE,截痘法
263703,PRE,截风定搐
263704,PRE,戴人经验方
263705,PRE,房中术
263706,PRE,房室中取药
263707,PRE,扁竹汤
263708,PRE,扁鹊秘方
263709,PRE,扇甚的
263710,PRE,扇蚊子
263711,PRE,手指拍其后项
263712,PRE,手挥目送
263713,PRE,手法
263714,PRE,手疗六百余人
263715,PRE,手膏方
263716,PRE,手足阳明药
263717,PRE,扎指法
263718,PRE,扑汗法
263719,PRE,扑粉
263720,PRE,打老之丸
263721,PRE,托之
263722,PRE,托之外出
263723,PRE,托毒内消之剂
263724,PRE,托毒散
263725,PRE,托而补之
263726,PRE,托脓健脾
263727,PRE,托药
263728,PRE,托补接
263729,PRE,托裹药
263730,PRE,托里
263731,PRE,托里 散
263732,PRE,托里之剂
263733,PRE,托里之药
263734,PRE,托里以温剂
263735,PRE,托里健中汤
263736,PRE,托里冲和汤
263737,PRE,托里和中汤
263738,PRE,托里回阳汤
263739,PRE,托里定痛汤
263740,PRE,托里建中汤
263741,PRE,托里抑青汤
263742,PRE,托里护膜
263743,PRE,托里排脓之药
263744,PRE,托里排脓治
263745,PRE,托里气
263746,PRE,托里活血之剂
263747,PRE,托里消毒
263748,PRE,托里消毒助气血
263749,PRE,托里消毒等汤
263750,PRE,托里消毒调补之剂
263751,PRE,托里消毒饮
263752,PRE,托里清中汤
263753,PRE,托里清肝散
263754,PRE,托里温中健脾之药
263755,PRE,托里温中羌益智
263756,PRE,托里益中汤
263757,PRE,托里益青汤
263758,PRE,托里益黄汤
263759,PRE,托里药
263760,PRE,托里补接
263761,PRE,托里表散
263762,PRE,托里调补
263763,PRE,托里越鞠丸
263764,PRE,托里黄汤
263765,PRE,扫氛汤
263766,PRE,扫癞丹
263767,PRE,扫胃汤
263768,PRE,扫虫汤
263769,PRE,扫风汤
